,Unnamed: 0_x,지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C),years,month,Unnamed: 0_y,시도,시군구,계약종별,전력량
605,823,114,원주,2015-09,20.7,996.9,1014.0,15.9,67.0,36.6,1.1,61.18,0.0,22.3,2015,9,1477,강원도,원주시,농사용,5309033
606,824,114,원주,2015-10,14.6,1000.7,1018.3,11.2,68.0,56.0,1.0,65.59,0.0,14.6,2015,10,1657,강원도,원주시,농사용,4012424
607,825,114,원주,2015-11,9.2,1005.2,1023.3,9.4,79.0,111.4,1.0,25.43,0.0,8.7,2015,11,1837,강원도,원주시,농사용,6383462
608,826,114,원주,2015-12,1.7,1006.8,1025.4,5.0,70.0,29.8,0.8,47.43,0.0,1.4,2015,12,2017,강원도,원주시,농사용,4112624
609,827,114,원주,2016-01,-2.5,1006.1,1025.1,3.1,57.0,1.6,1.0,53.82,0.0,-1.7,2016,1,109,강원도,원주시,농사용,4643972
610,828,114,원주,2016-02,0.8,1005.2,1023.9,3.9,57.0,45.8,1.2,56.5,0.0,0.1,2016,2,289,강원도,원주시,농사용,4852144
611,829,114,원주,2016-03,7.1,1003.0,1021.2,5.0,51.0,36.5,1.1,56.54,0.0,6.6,2016,3,469,강원도,원주시,농사용,4291713
612,830,114,원주,2016-04,14.8,995.5,1013.0,8.1,51.0,71.5,1.4,50.47,0.0,14.9,2016,4,649,강원도,원주시,농사용,3851273
613,831,114,원주,2016-05,19.3,993.9,1011.0,10.9,53.0,87.4,1.3,59.82,0.0,20.3,2016,5,829,강원도,원주시,농사용,3478362
614,832,114,원주,2016-06,23.6,990.2,1007.1,16.5,58.0,35.8,1.2,47.95,0.0,26.4,2016,6,1009,강원도,원주시,농사용,3928343
615,833,114,원주,2016-07,25.7,990.8,1007.5,23.0,71.0,360.1,1.1,28.79,0.0,26.5,2016,7,1189,강원도,원주시,농사용,4020621
616,834,114,원주,2016-08,27.0,988.8,1005.4,22.3,64.0,49.4,1.2,44.9,0.0,29.3,2016,8,1369,강원도,원주시,농사용,5304296
617,835,114,원주,2016-09,21.8,996.2,1013.2,17.5,68.0,47.1,1.0,35.09,0.0,22.2,2016,9,1549,강원도,원주시,농사용,5752356
618,836,114,원주,2016-10,15.1,1001.5,1019.1,12.1,70.0,81.4,0.9,41.84,0.0,15.4,2016,10,1729,강원도,원주시,농사용,4311056
619,837,114,원주,2016-11,6.7,1004.8,1023.1,6.6,64.0,24.3,0.8,48.66,0.0,6.9,2016,11,1909,강원도,원주시,농사용,6423703
620,838,114,원주,2016-12,0.8,1006.1,1024.8,4.5,66.0,33.7,0.8,45.02,0.0,1.4,2016,12,2089,강원도,원주시,농사용,4536234
621,839,114,원주,2017-01,-2.2,1006.4,1025.4,3.3,60.0,16.2,0.8,59.4,0.0,-0.5,2017,1,1,강원도,원주시,농사용,4928563
622,840,114,원주,2017-02,-0.1,1004.3,1023.0,3.4,56.0,17.5,1.1,60.36,0.0,0.2,2017,2,181,강원도,원주시,농사용,5144678
623,841,114,원주,2017-03,5.6,1000.9,1019.2,4.3,50.0,22.7,1.1,56.96,0.0,6.2,2017,3,361,강원도,원주시,농사용,4552677
624,842,114,원주,2017-04,13.6,994.9,1012.5,7.0,48.0,38.1,1.4,54.31,0.0,14.9,2017,4,541,강원도,원주시,농사용,4181511
625,843,114,원주,2017-05,18.8,994.4,1011.6,10.2,50.0,30.1,1.3,49.52,0.0,22.2,2017,5,721,강원도,원주시,농사용,4072474
626,844,114,원주,2017-06,22.1,990.9,1007.9,13.8,55.0,73.7,1.2,54.24,0.0,25.9,2017,6,901,강원도,원주시,농사용,4616173
627,845,114,원주,2017-07,25.7,990.6,1007.3,24.4,75.0,505.6,0.9,19.95,0.0,27.8,2017,7,1081,강원도,원주시,농사용,4737827
628,846,114,원주,2017-08,24.2,990.7,1007.5,21.7,73.0,273.6,1.0,31.04,0.0,26.6,2017,8,1261,강원도,원주시,농사용,5366445
629,847,114,원주,2017-09,19.5,995.9,1013.1,14.8,67.0,16.0,0.9,54.75,0.0,23.9,2017,9,1441,강원도,원주시,농사용,5551655
630,848,114,원주,2017-10,14.6,1003.1,1020.8,11.0,66.0,15.9,0.7,51.55,0.0,16.6,2017,10,1621,강원도,원주시,농사용,4349447
631,849,114,원주,2017-11,5.1,1004.4,1022.8,5.4,59.0,35.2,0.8,56.64,0.0,4.8,2017,11,1801,강원도,원주시,농사용,6802918
632,850,114,원주,2017-12,-2.1,1006.8,1025.8,3.1,56.0,19.0,0.9,60.64,0.0,-1.8,2017,12,1981,강원도,원주시,농사용,5058920
633,851,114,원주,2018-01,-3.8,1005.1,1024.1,2.7,54.0,4.4,0.9,61.36,0.0,-2.8,2018,1,145,강원도,원주시,농사용,5545985
634,852,114,원주,2018-02,-1.6,1004.5,1023.3,2.5,45.0,27.4,1.0,62.6,0.0,-1.5,2018,2,325,강원도,원주시,농사용,5782697
635,853,114,원주,2018-03,8.2,1002.0,1020.1,6.1,56.0,53.6,1.3,53.09,0.0,7.7,2018,3,505,강원도,원주시,농사용,4870646
636,854,114,원주,2018-04,13.2,997.7,1015.4,7.6,53.0,112.6,1.4,51.38,0.0,14.0,2018,4,685,강원도,원주시,농사용,4281792
637,855,114,원주,2018-05,17.9,993.9,1011.2,12.6,63.0,211.3,1.2,45.74,0.0,19.5,2018,5,865,강원도,원주시,농사용,3904138
638,856,114,원주,2018-06,23.0,990.5,1007.4,15.8,58.0,131.8,1.2,52.45,0.0,27.2,2018,6,1045,강원도,원주시,농사용,4366588
639,857,114,원주,2018-07,27.1,991.8,1008.5,23.0,66.0,122.5,1.1,55.31,0.0,30.6,2018,7,1225,강원도,원주시,농사용,4817996
640,858,114,원주,2018-08,27.4,990.4,1007.1,23.1,65.0,258.2,1.3,47.58,0.0,32.0,2018,8,1405,강원도,원주시,농사용,7145178
641,859,114,원주,2018-09,19.9,996.2,1013.3,15.3,67.0,147.6,1.0,50.72,0.0,21.7,2018,9,1585,강원도,원주시,농사용,6597947
642,860,114,원주,2018-10,11.6,1001.1,1019.0,9.2,69.0,89.5,0.8,59.13,0.0,12.3,2018,10,1765,강원도,원주시,농사용,4801642
643,861,114,원주,2018-11,6.8,1005.5,1023.8,6.6,67.0,45.0,0.6,56.75,0.0,5.4,2018,11,1945,강원도,원주시,농사용,6890547
644,862,114,원주,2018-12,-1.1,1008.6,1027.5,3.5,56.0,25.3,0.8,62.17,0.0,-1.7,2018,12,2125,강원도,원주시,농사용,5061038
645,863,114,원주,2019-01,-1.6,1007.2,1026.1,2.6,49.0,0.7,0.8,74.47,0.0,-3.4,2019,1,55,강원도,원주시,농사용,5756526
646,864,114,원주,2019-02,1.3,1005.4,1024.1,3.5,52.0,25.4,0.9,62.41,0.0,0.5,2019,2,235,강원도,원주시,농사용,5651441
647,865,114,원주,2019-03,6.9,998.7,1016.9,5.0,53.0,42.8,1.2,51.03,0.0,5.8,2019,3,415,강원도,원주시,농사용,4884675
648,866,114,원주,2019-04,11.9,997.1,1014.9,7.1,52.0,45.7,1.2,49.28,0.0,12.0,2019,4,595,강원도,원주시,농사용,4804141
649,867,114,원주,2019-05,19.2,994.1,1011.3,9.5,45.0,10.4,1.3,69.06,0.0,22.0,2019,5,775,강원도,원주시,농사용,4588851
650,868,114,원주,2019-06,22.1,989.8,1006.9,15.5,60.0,67.9,1.0,51.24,0.0,26.3,2019,6,955,강원도,원주시,농사용,5356135
651,869,114,원주,2019-07,25.2,989.2,1006.1,21.4,68.0,137.1,1.1,31.76,0.0,27.9,2019,7,1135,강원도,원주시,농사용,5553733
652,870,114,원주,2019-08,26.2,989.9,1006.8,22.5,68.0,142.4,1.1,54.28,0.0,27.8,2019,8,1315,강원도,원주시,농사용,6823945
653,871,114,원주,2019-09,21.4,997.6,1014.9,17.8,71.0,171.1,0.9,36.12,0.0,22.9,2019,9,1495,강원도,원주시,농사용,7733933
654,872,114,원주,2019-10,14.9,1001.3,1019.1,11.6,68.0,40.3,0.8,55.0,0.0,15.9,2019,10,1675,강원도,원주시,농사용,5621015
655,873,114,원주,2019-11,7.1,1004.4,1022.9,6.6,64.0,74.0,0.8,59.71,0.0,6.3,2019,11,1855,강원도,원주시,농사용,7171173
656,874,114,원주,2019-12,0.9,1007.0,1025.9,4.4,64.0,14.1,0.8,49.45,0.0,0.4,2019,12,2035,강원도,원주시,농사용,5132935
657,875,114,원주,2020-01,1.2,1004.8,1023.6,4.3,64.0,58.7,0.8,52.57,0.0,0.0,2020,1,91,강원도,원주시,농사용,5725027
658,876,114,원주,2020-02,2.5,1005.9,1024.7,4.5,60.0,65.5,1.0,56.6,0.0,2.8,2020,2,271,강원도,원주시,농사용,5532769
659,877,114,원주,2020-03,7.8,999.1,1017.3,5.0,50.0,21.2,1.2,64.75,0.0,7.9,2020,3,451,강원도,원주시,농사용,5082732
660,878,114,원주,2020-04,11.0,998.7,1016.8,5.4,44.0,15.7,1.5,68.47,0.0,13.4,2020,4,631,강원도,원주시,농사용,4822290
661,879,114,원주,2020-05,18.2,992.6,1010.0,12.0,60.0,80.0,1.2,47.57,0.0,20.8,2020,5,811,강원도,원주시,농사용,4731907
662,880,114,원주,2020-06,24.1,988.8,1005.7,17.0,59.0,49.6,1.3,48.59,0.0,29.5,2020,6,991,강원도,원주시,농사용,5338998
663,881,114,원주,2020-07,23.7,989.6,1006.6,20.0,70.0,204.7,1.1,26.37,0.0,26.7,2020,7,1171,강원도,원주시,농사용,5606880
664,882,114,원주,2020-08,26.1,991.7,1008.6,26.5,79.0,634.0,0.9,26.31,0.0,27.8,2020,8,1351,강원도,원주시,농사용,6443942
665,883,114,원주,2020-09,19.9,994.7,1012.0,16.8,73.0,148.9,1.1,46.72,0.0,22.7,2020,9,1531,강원도,원주시,농사용,7756562
666,884,114,원주,2020-10,12.7,1002.8,1020.8,9.7,66.0,11.3,0.8,66.01,0.0,15.6,2020,10,1711,강원도,원주시,농사용,5601832
667,885,114,원주,2020-11,7.3,1006.6,1025.0,6.6,62.0,23.6,0.9,57.76,0.0,7.4,2020,11,1891,강원도,원주시,농사용,6851186
668,886,114,원주,2020-12,-1.4,1007.6,1026.7,3.4,59.0,3.8,0.8,65.79,0.0,-0.7,2020,12,2071,강원도,원주시,농사용,5737174
669,887,114,원주,2021-01,-2.9,1005.8,1025.0,3.4,61.0,8.4,0.9,59.75,0.0,-2.3,2021,1,19,강원도,원주시,농사용,6810134
670,888,114,원주,2021-02,2.5,1002.6,1021.3,3.9,51.0,4.2,1.2,64.33,0.0,1.9,2021,2,199,강원도,원주시,농사용,6598654
671,889,114,원주,2021-03,8.8,1001.4,1019.6,6.2,58.0,73.2,1.2,57.77,0.0,8.9,2021,3,379,강원도,원주시,농사용,5482420
672,890,114,원주,2021-04,13.8,1000.3,1018.1,7.4,50.0,88.9,1.4,55.87,0.0,15.2,2021,4,559,강원도,원주시,농사용,5011965
673,891,114,원주,2021-05,16.5,991.5,1009.0,12.1,66.0,142.7,1.1,45.63,0.0,18.9,2021,5,739,강원도,원주시,농사용,4928942
674,892,114,원주,2021-06,22.3,990.6,1007.7,17.9,68.0,133.0,1.1,46.65,0.0,25.7,2021,6,919,강원도,원주시,농사용,5351141
675,893,114,원주,2021-07,26.7,991.3,1008.2,24.3,71.0,199.8,1.0,53.17,0.0,30.6,2021,7,1099,강원도,원주시,농사용,6104231
676,894,114,원주,2021-08,24.6,991.7,1008.7,22.5,74.0,172.9,1.0,33.64,0.0,28.0,2021,8,1279,강원도,원주시,농사용,8499365
677,895,114,원주,2021-09,21.1,996.5,1013.8,17.8,73.0,183.5,0.9,45.28,0.0,24.2,2021,9,1459,강원도,원주시,농사용,8862526
678,896,114,원주,2021-10,14.4,1003.7,1021.6,12.6,73.0,45.6,0.7,49.54,0.0,16.2,2021,10,1639,강원도,원주시,농사용,6886752
679,897,114,원주,2021-11,7.3,1001.6,1020.0,6.9,67.0,55.9,0.9,55.02,0.0,6.8,2021,11,1819,강원도,원주시,농사용,7791385
680,898,114,원주,2021-12,0.3,1006.3,1025.3,4.2,61.0,4.9,1.0,59.0,0.0,-0.1,2021,12,1999,강원도,원주시,농사용,6010592
681,899,114,원주,2022-01,-2.4,1006.1,1025.3,3.0,58.0,0.8,0.8,67.6,0.0,-3.4,2022,1,127,강원도,원주시,농사용,6950656
682,900,114,원주,2022-02,-1.1,1006.7,1025.8,2.8,48.0,6.8,1.3,72.36,0.0,-0.9,2022,2,307,강원도,원주시,농사용,7030267
683,901,114,원주,2022-03,7.4,999.3,1017.6,6.2,59.0,71.6,1.2,48.42,0.0,7.1,2022,3,487,강원도,원주시,농사용,6076505
684,902,114,원주,2022-04,14.1,999.2,1017.0,7.8,50.0,51.7,1.2,63.51,0.0,15.1,2022,4,667,강원도,원주시,농사용,5792884
685,903,114,원주,2022-05,18.3,994.8,1012.2,10.2,51.0,11.0,1.3,68.69,0.0,23.2,2022,5,847,강원도,원주시,농사용,5491295
686,904,114,원주,2022-06,23.0,990.2,1007.3,18.0,64.0,226.7,1.3,38.25,0.0,27.3,2022,6,1027,강원도,원주시,농사용,6509021
687,905,114,원주,2022-07,26.2,988.9,1005.8,24.8,74.0,238.9,1.1,40.43,0.0,29.2,2022,7,1207,강원도,원주시,농사용,6911987
688,906,114,원주,2022-08,24.9,990.2,1007.1,24.3,77.0,512.3,1.0,30.15,0.0,27.5,2022,8,1387,강원도,원주시,농사용,8360357
689,907,114,원주,2022-09,20.9,996.3,1013.7,16.7,68.0,118.3,1.1,52.23,0.0,24.0,2022,9,1567,강원도,원주시,농사용,8491742
690,908,114,원주,2022-10,13.2,1004.0,1021.9,10.9,71.0,95.2,0.8,56.27,0.0,15.1,2022,10,1747,강원도,원주시,농사용,6155025
691,909,114,원주,2022-11,8.5,1003.5,1021.8,7.4,66.0,54.6,0.7,62.17,0.0,8.1,2022,11,1927,강원도,원주시,농사용,7747509
692,910,114,원주,2022-12,-3.7,1006.3,1025.5,3.0,63.0,6.1,0.9,61.27,0.0,-0.2,2022,12,2107,강원도,원주시,농사용,6359438
693,911,114,원주,2023-01,-2.3,1006.0,1025.1,3.5,64.0,28.0,0.9,63.53,0.0,-1.1,2023,1,73,강원도,원주시,농사용,7733064
694,912,114,원주,2023-02,1.9,1007.1,1026.0,3.8,55.0,0.0,0.9,62.44,0.0,1.3,2023,2,253,강원도,원주시,농사용,7441214
695,913,114,원주,2023-03,9.5,1002.0,1020.2,5.3,45.0,13.8,1.1,67.41,0.0,9.5,2023,3,433,강원도,원주시,농사용,6127670
696,914,114,원주,2023-04,13.5,996.9,1014.7,7.8,53.0,39.1,1.3,48.09,0.0,14.6,2023,4,613,강원도,원주시,농사용,5657402
697,915,114,원주,2023-05,18.6,995.8,1013.2,12.0,58.0,130.7,1.1,54.61,0.0,22.3,2023,5,793,강원도,원주시,농사용,5455191
698,916,114,원주,2023-06,23.1,989.9,1006.9,18.0,65.0,140.0,1.1,52.66,0.0,28.4,2023,6,973,강원도,원주시,농사용,6108956
699,917,114,원주,2023-07,25.9,990.7,1007.5,25.2,77.0,463.3,1.0,35.18,0.0,28.7,2023,7,1153,강원도,원주시,농사용,6595235
700,918,114,원주,2023-08,26.7,988.9,1005.7,25.5,74.0,233.0,1.0,36.24,0.0,28.8,2023,8,1333,강원도,원주시,농사용,8688986
701,919,114,원주,2023-09,22.7,996.1,1013.3,20.3,75.0,158.6,0.8,43.03,0.0,25.0,2023,9,1513,강원도,원주시,농사용,9018040
702,920,114,원주,2023-10,13.9,1001.4,1019.3,11.1,72.0,37.8,0.7,57.87,0.0,14.5,2023,10,1693,강원도,원주시,농사용,6494561
703,921,114,원주,2023-11,6.9,1003.3,1021.7,6.9,61.0,66.7,1.1,59.35,0.0,6.1,2023,11,1873,강원도,원주시,농사용,7612156
704,922,114,원주,2023-12,1.0,1006.3,1025.2,5.0,68.0,80.7,1.0,50.92,0.0,0.2,2023,12,2053,강원도,원주시,농사용,6290852
705,923,114,원주,2024-01,-0.2,1006.6,1025.6,4.1,66.0,12.4,0.9,52.46,0.0,-0.8,2024,1,163,강원도,원주시,농사용,6891458
706,924,114,원주,2024-02,4.1,1006.1,1024.7,5.7,69.0,62.4,1.0,36.7,0.0,3.1,2024,2,343,강원도,원주시,농사용,6732593
707,925,114,원주,2024-03,7.1,1000.0,1018.3,5.4,54.0,42.1,1.3,51.75,0.0,7.0,2024,3,523,강원도,원주시,농사용,6086545
708,926,114,원주,2024-04,16.4,996.2,1013.8,9.6,54.0,41.4,1.1,45.61,0.0,17.4,2024,4,703,강원도,원주시,농사용,5694687
709,927,114,원주,2024-05,18.6,995.6,1013.0,12.1,59.0,97.8,1.2,60.73,0.0,21.6,2024,5,883,강원도,원주시,농사용,5336770
710,928,114,원주,2024-06,23.9,990.6,1007.6,17.1,60.0,125.0,1.1,63.78,0.0,27.7,2024,6,1063,강원도,원주시,농사용,6066396
711,929,114,원주,2024-07,26.6,989.9,1006.7,26.1,76.0,490.7,1.2,27.28,0.0,27.8,2024,7,1243,강원도,원주시,농사용,6607063
712,930,114,원주,2024-08,28.3,990.6,1007.3,27.2,72.0,106.5,1.0,53.68,0.0,30.8,2024,8,1423,강원도,원주시,농사용,8804160
713,931,114,원주,2024-09,24.5,996.3,1013.4,22.3,73.0,219.3,0.9,46.67,0.0,27.0,2024,9,1603,강원도,원주시,농사용,9421068
714,932,114,원주,2024-10,15.7,1002.7,1020.4,13.2,75.0,116.2,0.6,45.0,0.0,17.2,2024,10,1783,강원도,원주시,농사용,6869193
715,933,114,원주,2024-11,9.1,1004.0,1022.3,8.2,70.0,57.2,0.6,59.3,0.0,8.7,2024,11,1963,강원도,원주시,농사용,7282598
716,934,114,원주,2024-12,0.3,1004.9,1023.8,3.7,58.0,3.5,0.9,68.05,0.0,0.0,2024,12,2143,강원도,원주시,농사용,6098854
717,935,121,영월,2015-01,-1.9,994.2,1024.6,3.7,67.0,13.3,1.3,46.2,0.0,-0.4,2015,1,45,강원도,영월군,농사용,1290140
718,936,121,영월,2015-02,0.3,992.0,1022.1,3.9,61.0,16.5,1.7,44.16,0.0,2.1,2015,2,225,강원도,영월군,농사용,1242855
719,937,121,영월,2015-03,5.9,991.4,1020.8,4.2,46.0,24.9,1.9,69.56,0.0,6.6,2015,3,405,강원도,영월군,농사용,1180723
720,938,121,영월,2015-04,12.2,987.7,1016.3,8.1,61.0,60.7,1.9,47.46,0.0,13.2,2015,4,585,강원도,영월군,농사용,1118198
721,939,121,영월,2015-05,18.8,981.5,1009.2,11.1,56.0,19.2,1.7,66.65,0.0,23.6,2015,5,765,강원도,영월군,농사용,1021600
722,940,121,영월,2015-06,22.4,979.6,1006.8,16.1,63.0,78.5,1.6,53.99,0.0,27.6,2015,6,945,강원도,영월군,농사용,1254947
723,941,121,영월,2015-07,24.1,980.0,1007.0,23.3,79.0,206.5,1.5,35.23,0.0,27.4,2015,7,1125,강원도,영월군,농사용,1371583
724,942,121,영월,2015-08,24.2,981.5,1008.5,24.6,83.0,67.3,1.1,45.44,0.0,29.6,2015,8,1305,강원도,영월군,농사용,1864885
725,943,121,영월,2015-09,19.3,986.8,1014.5,16.1,75.0,20.3,1.3,55.48,0.0,24.3,2015,9,1485,강원도,영월군,농사용,2389303
726,944,121,영월,2015-10,13.3,990.0,1018.5,10.9,73.0,53.9,1.1,62.01,0.0,15.8,2015,10,1665,강원도,영월군,농사용,1776348
727,945,121,영월,2015-11,8.7,994.5,1023.7,9.5,83.0,88.0,1.1,22.33,0.0,9.0,2015,11,1845,강원도,영월군,농사용,1668785
728,946,121,영월,2015-12,1.2,995.5,1025.6,5.2,76.0,26.9,1.0,48.65,0.0,0.8,2015,12,2025,강원도,영월군,농사용,1404808
729,947,121,영월,2016-01,-3.0,994.4,1024.9,3.1,60.0,3.4,1.2,60.12,0.0,-3.1,2016,1,117,강원도,영월군,농사용,1402705
730,948,121,영월,2016-02,0.0,993.8,1024.0,3.7,58.0,54.5,1.4,60.48,0.0,1.0,2016,2,297,강원도,영월군,농사용,1395899
731,949,121,영월,2016-03,6.2,992.0,1021.4,5.2,57.0,21.1,1.2,55.82,0.0,9.1,2016,3,477,강원도,영월군,농사용,1372797
732,950,121,영월,2016-04,13.6,984.8,1013.2,8.2,57.0,83.4,1.6,53.4,0.0,18.1,2016,4,657,강원도,영월군,농사용,1251200
733,951,121,영월,2016-05,17.6,983.6,1011.4,10.8,59.0,51.6,1.4,61.52,0.0,24.7,2016,5,837,강원도,영월군,농사용,1103981
734,952,121,영월,2016-06,22.0,980.1,1007.4,16.5,65.0,46.4,1.2,45.13,0.0,28.5,2016,6,1017,강원도,영월군,농사용,1385014
735,953,121,영월,2016-07,23.9,981.0,1008.1,23.6,81.0,360.6,0.9,31.7,0.0,28.5,2016,7,1197,강원도,영월군,농사용,1648214
736,954,121,영월,2016-08,25.3,979.0,1005.9,23.4,75.0,107.5,1.1,48.75,0.0,31.1,2016,8,1377,강원도,영월군,농사용,2121743
737,955,121,영월,2016-09,20.6,986.2,1013.8,19.2,80.0,45.7,0.9,29.72,0.0,22.6,2016,9,1557,강원도,영월군,농사용,2612743
738,956,121,영월,2016-10,14.7,991.2,1019.6,13.2,79.0,95.3,1.0,39.65,0.0,15.9,2016,10,1737,강원도,영월군,농사용,1898889
739,957,121,영월,2016-11,6.3,993.9,1023.3,7.0,71.0,19.8,0.9,48.19,0.0,6.8,2016,11,1917,강원도,영월군,농사용,1662442
740,958,121,영월,2016-12,1.2,994.8,1024.9,5.0,74.0,51.1,0.9,46.79,0.0,1.9,2016,12,2097,강원도,영월군,농사용,1467775
741,959,121,영월,2017-01,-1.7,994.8,1025.2,3.7,65.0,14.7,1.1,61.51,0.0,-0.3,2017,1,9,강원도,영월군,농사용,1470249
742,960,121,영월,2017-02,0.2,992.7,1022.8,3.7,60.0,28.9,1.3,69.85,0.0,0.4,2017,2,189,강원도,영월군,농사용,1534823
743,961,121,영월,2017-03,5.6,989.9,1019.3,4.9,57.0,24.1,1.2,55.52,0.0,6.7,2017,3,369,강원도,영월군,농사용,1448508
744,962,121,영월,2017-04,13.5,984.2,1012.6,7.8,54.0,71.4,1.5,61.15,0.0,14.9,2017,4,549,강원도,영월군,농사용,1395027
745,963,121,영월,2017-05,18.0,983.9,1011.8,11.2,58.0,21.5,1.3,60.7,0.0,23.3,2017,5,729,강원도,영월군,농사용,1284455
746,964,121,영월,2017-06,21.1,980.9,1008.2,15.1,64.0,55.0,1.2,55.08,0.0,26.2,2017,6,909,강원도,영월군,농사용,1572058
747,965,121,영월,2017-07,24.9,980.8,1007.8,26.1,84.0,402.1,0.7,26.78,0.0,26.8,2017,7,1089,강원도,영월군,농사용,1826284
748,966,121,영월,2017-08,23.7,980.9,1008.0,23.8,82.0,272.8,0.9,31.83,0.0,25.9,2017,8,1269,강원도,영월군,농사용,2050693
749,967,121,영월,2017-09,18.6,985.8,1013.5,16.4,78.0,32.8,0.7,52.13,0.0,22.2,2017,9,1449,강원도,영월군,농사용,2553070
750,968,121,영월,2017-10,14.0,992.7,1021.2,12.1,76.0,22.0,0.9,47.0,0.0,15.9,2017,10,1629,강원도,영월군,농사용,1921573
751,969,121,영월,2017-11,4.5,993.3,1022.9,5.5,63.0,27.9,1.0,56.19,0.0,5.6,2017,11,1809,강원도,영월군,농사용,1911239
752,970,121,영월,2017-12,-2.6,995.1,1025.6,3.2,61.0,22.9,1.0,63.59,0.0,-1.6,2017,12,1989,강원도,영월군,농사용,1786949
753,971,121,영월,2018-01,-4.0,993.3,1024.0,3.0,60.0,11.3,1.1,62.18,0.0,-2.8,2018,1,153,강원도,영월군,농사용,1716009
754,972,121,영월,2018-02,-2.0,992.8,1023.2,2.6,49.0,22.4,1.3,65.62,0.0,-1.8,2018,2,333,강원도,영월군,농사용,1795009
755,973,121,영월,2018-03,7.4,991.2,1020.5,6.2,62.0,56.5,1.5,57.7,0.0,7.5,2018,3,513,강원도,영월군,농사용,1596236
756,974,121,영월,2018-04,12.6,987.1,1015.6,7.9,59.0,116.5,1.3,55.65,0.0,14.2,2018,4,693,강원도,영월군,농사용,1508920
757,975,121,영월,2018-05,16.9,983.6,1011.5,13.2,71.0,135.9,1.2,45.87,0.0,20.4,2018,5,873,강원도,영월군,농사용,1388636
758,976,121,영월,2018-06,21.8,980.5,1007.8,16.6,66.0,84.0,1.3,46.41,0.0,29.0,2018,6,1053,강원도,영월군,농사용,1690138
759,977,121,영월,2018-07,25.7,982.0,1009.0,24.6,76.0,238.1,1.1,50.85,0.0,31.9,2018,7,1233,강원도,영월군,농사용,2012605
760,978,121,영월,2018-08,26.0,980.8,1007.7,24.5,76.0,316.8,1.1,43.2,0.0,31.1,2018,8,1413,강원도,영월군,농사용,2830636
761,979,121,영월,2018-09,18.6,986.1,1013.9,16.8,80.0,165.0,1.0,39.49,0.0,21.5,2018,9,1593,강원도,영월군,농사용,3007557
762,980,121,영월,2018-10,10.8,990.5,1019.3,9.9,78.0,119.1,1.0,51.03,0.0,13.1,2018,10,1773,강원도,영월군,농사용,2143259
763,981,121,영월,2018-11,6.0,994.6,1024.1,7.1,77.0,58.3,0.7,47.45,0.0,6.0,2018,11,1953,강원도,영월군,농사용,2040255
764,982,121,영월,2018-12,-1.4,997.0,1027.5,3.9,64.0,36.9,0.9,63.59,0.0,-0.9,2018,12,2133,강원도,영월군,농사용,1747752
765,983,121,영월,2019-01,-2.1,995.6,1026.0,2.8,55.0,0.7,0.9,71.38,0.0,-2.7,2019,1,63,강원도,영월군,농사용,1761164
766,984,121,영월,2019-02,1.2,994.0,1024.0,3.8,57.0,34.3,1.1,61.86,0.0,0.9,2019,2,243,강원도,영월군,농사용,1754993
767,985,121,영월,2019-03,6.1,987.7,1017.0,5.3,60.0,42.5,1.2,46.86,0.0,6.5,2019,3,423,강원도,영월군,농사용,1583130
768,986,121,영월,2019-04,11.3,986.4,1015.1,7.5,58.0,56.7,1.4,43.13,0.0,13.3,2019,4,603,강원도,영월군,농사용,1546787
769,987,121,영월,2019-05,18.1,983.7,1011.6,10.0,53.0,20.9,1.3,51.28,0.0,24.0,2019,5,783,강원도,영월군,농사용,1479374
770,988,121,영월,2019-06,20.9,979.7,1007.1,16.4,69.0,126.9,1.1,48.02,0.0,26.4,2019,6,963,강원도,영월군,농사용,1722168
771,989,121,영월,2019-07,23.8,979.4,1006.5,23.1,79.0,128.7,1.1,30.88,0.0,27.9,2019,7,1143,강원도,영월군,농사용,2004266
772,990,121,영월,2019-08,24.8,980.1,1007.1,24.3,79.0,118.4,1.0,47.97,0.0,28.8,2019,8,1323,강원도,영월군,농사용,2585603
773,991,121,영월,2019-09,20.4,987.7,1015.4,19.3,81.0,127.5,0.9,32.78,0.0,23.2,2019,9,1503,강원도,영월군,농사용,3589912
774,992,121,영월,2019-10,14.2,990.9,1019.3,12.3,77.0,98.9,1.0,45.5,0.0,16.3,2019,10,1683,강원도,영월군,농사용,2707272
775,993,121,영월,2019-11,6.5,993.6,1023.1,7.2,74.0,56.7,0.8,51.24,0.0,7.0,2019,11,1863,강원도,영월군,농사용,2117995
776,994,121,영월,2019-12,0.1,995.7,1026.0,4.5,71.0,18.2,0.8,50.38,0.0,-0.1,2019,12,2043,강원도,영월군,농사용,1794528
777,995,121,영월,2020-01,0.8,993.5,1023.7,4.5,70.0,63.1,1.0,50.26,0.0,-0.1,2020,1,99,강원도,영월군,농사용,1719273
778,996,121,영월,2020-02,2.1,994.7,1024.7,4.7,65.0,47.1,1.1,59.84,0.0,2.1,2020,2,279,강원도,영월군,농사용,1722460
779,997,121,영월,2020-03,7.4,988.0,1017.2,5.4,55.0,21.3,1.4,65.9,0.0,8.5,2020,3,459,강원도,영월군,농사용,1661479
