,Unnamed: 0,지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C),years,month,HDD,CDD,시도,시군구,계약종별,전력량
1188,1328,239,세종,2019-06,21.7,996.7,1007.5,17.2,69.0,103.5,1.1,56.19,0.0,26.9,2019,6,0.0,0.0,세종특별자치시,세종시,일반용,51270095
1189,1329,239,세종,2019-07,25.2,995.9,1006.5,24.5,77.0,274.4,1.3,37.56,0.0,27.7,2019,7,0.0,1.1999999999999993,세종특별자치시,세종시,일반용,57867525
1190,1330,239,세종,2019-08,26.2,996.6,1007.2,26.5,79.0,187.7,1.2,51.01,0.0,28.8,2019,8,0.0,2.1999999999999997,세종특별자치시,세종시,일반용,66466287
1191,1331,239,세종,2019-09,21.8,1004.0,1014.9,20.7,79.0,163.2,1.3,33.69,0.0,23.8,2019,9,0.0,0.0,세종특별자치시,세종시,일반용,59451298
1192,1332,239,세종,2019-10,15.6,1008.1,1019.3,13.1,74.0,91.6,1.1,51.3,0.0,17.8,2019,10,2.4000000000000004,0.0,세종특별자치시,세종시,일반용,51069758
1193,1333,239,세종,2019-11,8.1,1011.7,1023.3,7.5,68.0,112.2,1.1,55.04,0.0,9.1,2019,11,9.9,0.0,세종특별자치시,세종시,일반용,50637787
1194,1334,239,세종,2019-12,2.0,1014.6,1026.4,4.8,67.0,26.5,1.1,47.76,0.0,2.2,2019,12,16.0,0.0,세종특별자치시,세종시,일반용,59865341
1195,1335,239,세종,2020-01,2.1,1012.2,1024.0,4.6,65.0,81.3,1.1,44.78,0.0,2.0,2020,1,15.9,0.0,세종특별자치시,세종시,일반용,66137414
1196,1336,239,세종,2020-02,2.9,1013.6,1025.4,5.1,65.0,89.7,1.3,54.27,0.0,3.9,2020,2,15.1,0.0,세종특별자치시,세종시,일반용,63368185
1197,1337,239,세종,2020-03,7.8,1006.9,1018.4,5.4,52.0,22.6,1.6,60.43,0.0,9.1,2020,3,10.2,0.0,세종특별자치시,세종시,일반용,57207322
1198,1338,239,세종,2020-04,10.8,1006.5,1017.8,6.0,48.0,17.6,1.9,70.89,0.0,14.3,2020,4,7.199999999999999,0.0,세종특별자치시,세종시,일반용,51109127
1199,1339,239,세종,2020-05,18.2,999.6,1010.6,13.4,67.0,91.6,1.5,48.79,0.0,22.0,2020,5,0.0,0.0,세종특별자치시,세종시,일반용,50274533
1200,1340,239,세종,2020-06,23.2,995.8,1006.5,19.9,72.0,214.2,1.3,47.48,0.0,27.7,2020,6,0.0,0.0,세종특별자치시,세종시,일반용,58582865
1201,1341,239,세종,2020-07,23.2,996.2,1006.9,23.2,82.0,436.4,1.3,19.37,0.0,25.9,2020,7,0.0,0.0,세종특별자치시,세종시,일반용,63804519
1202,1342,239,세종,2020-08,26.8,998.3,1008.9,28.9,83.0,501.1,1.4,36.47,0.0,29.1,2020,8,0.0,2.8000000000000007,세종특별자치시,세종시,일반용,69067649
1203,1343,239,세종,2020-09,20.5,1001.4,1012.3,18.1,75.0,171.3,1.5,46.14,0.0,22.6,2020,9,0.0,0.0,세종특별자치시,세종시,일반용,65957057
1204,1344,239,세종,2020-10,13.4,1009.9,1021.1,10.2,67.0,6.4,1.2,58.61,0.0,15.5,2020,10,4.6,0.0,세종특별자치시,세종시,일반용,52531551
1205,1345,239,세종,2020-11,8.0,1014.1,1025.1,7.2,64.0,50.1,1.2,51.12,0.0,8.2,2020,11,10.0,0.0,세종특별자치시,세종시,일반용,55501356
1206,1346,239,세종,2020-12,-0.1,1015.4,1026.8,3.8,60.0,3.5,1.3,55.57,0.0,0.2,2020,12,18.1,0.0,세종특별자치시,세종시,일반용,64470734
1207,1347,239,세종,2021-01,-1.7,1013.5,1025.0,3.7,62.0,22.0,1.3,53.64,0.0,-0.1,2021,1,19.7,0.0,세종특별자치시,세종시,일반용,74545029
1208,1348,239,세종,2021-02,3.2,1010.4,1021.6,4.2,53.0,14.4,1.7,61.08,0.0,3.3,2021,2,14.8,0.0,세종특별자치시,세종시,일반용,68302750
1209,1349,239,세종,2021-03,8.8,1008.7,1019.7,6.5,61.0,99.8,1.4,51.71,0.0,10.5,2021,3,9.2,0.0,세종특별자치시,세종시,일반용,59561962
1210,1350,239,세종,2021-04,13.9,1007.5,1018.2,7.5,51.0,56.0,1.7,53.93,0.0,17.3,2021,4,4.1,0.0,세종특별자치시,세종시,일반용,55830184
1211,1351,239,세종,2021-05,16.8,998.7,1009.2,12.5,67.0,141.9,1.4,45.37,0.0,19.8,2021,5,1.1999999999999993,0.0,세종특별자치시,세종시,일반용,54533151
1212,1352,239,세종,2021-06,22.6,997.3,1007.6,18.8,71.0,67.8,1.3,48.22,0.0,27.5,2021,6,0.0,0.0,세종특별자치시,세종시,일반용,62440905
1213,1353,239,세종,2021-07,26.9,997.8,1007.9,25.1,73.0,180.7,1.3,51.26,0.0,31.8,2021,7,0.0,2.8999999999999986,세종특별자치시,세종시,일반용,73330465
1214,1354,239,세종,2021-08,25.1,998.2,1008.4,23.9,77.0,232.1,1.2,35.33,0.0,29.6,2021,8,0.0,1.1000000000000014,세종특별자치시,세종시,일반용,79976832
1215,1355,239,세종,2021-09,21.8,1003.0,1013.3,19.3,75.0,184.6,1.6,39.92,0.0,25.4,2021,9,0.0,0.0,세종특별자치시,세종시,일반용,68787186
1216,1356,239,세종,2021-10,15.0,1010.6,1021.3,13.3,75.0,36.4,1.1,48.8,0.0,18.4,2021,10,3.0,0.0,세종특별자치시,세종시,일반용,60864010
1217,1357,239,세종,2021-11,8.2,1009.1,1020.0,7.7,71.0,60.9,1.1,52.63,0.0,9.4,2021,11,9.8,0.0,세종특별자치시,세종시,일반용,60730206
1218,1358,239,세종,2021-12,1.2,1014.2,1025.5,4.7,66.0,8.0,1.3,51.14,0.0,2.0,2021,12,16.8,0.0,세종특별자치시,세종시,일반용,710372301
1219,1359,239,세종,2022-01,-1.4,1013.9,1025.3,3.0,55.0,2.7,1.1,63.6,0.0,-0.3,2022,1,19.4,0.0,세종특별자치시,세종시,일반용,-560490206
1220,1360,239,세종,2022-02,-0.4,1014.8,1026.2,2.9,50.0,2.2,1.5,67.49,0.0,1.9,2022,2,18.4,0.0,세종특별자치시,세종시,일반용,75866546
1221,1361,239,세종,2022-03,7.7,1006.7,1017.7,6.4,60.0,77.1,1.4,44.64,0.0,9.9,2022,3,10.3,0.0,세종특별자치시,세종시,일반용,67232381
1222,1362,239,세종,2022-04,14.2,1006.4,1017.1,8.7,55.0,53.7,1.4,63.52,0.0,16.9,2022,4,3.8000000000000007,0.0,세종특별자치시,세종시,일반용,61396576
1223,1363,239,세종,2022-05,18.4,1002.1,1012.5,10.5,52.0,9.4,1.5,70.93,0.0,22.9,2022,5,0.0,0.0,세종특별자치시,세종시,일반용,60403809
1224,1364,239,세종,2022-06,23.3,997.0,1007.2,19.5,69.0,118.5,1.6,41.51,0.0,28.1,2022,6,0.0,0.0,세종특별자치시,세종시,일반용,68074085
1225,1365,239,세종,2022-07,26.4,995.5,1005.6,26.8,79.0,239.5,1.2,41.26,0.0,31.9,2022,7,0.0,2.3999999999999986,세종특별자치시,세종시,일반용,80018568
1226,1366,239,세종,2022-08,25.3,997.0,1007.1,26.5,82.0,421.0,1.3,31.95,0.0,28.5,2022,8,0.0,1.3000000000000007,세종특별자치시,세종시,일반용,84679275
1227,1367,239,세종,2022-09,21.8,1002.6,1012.9,18.2,70.0,138.8,1.5,47.34,0.0,25.6,2022,9,0.0,0.0,세종특별자치시,세종시,일반용,74190204
1228,1368,239,세종,2022-10,13.9,1011.1,1021.8,11.2,70.0,100.7,1.1,57.77,0.0,17.3,2022,10,4.1,0.0,세종특별자치시,세종시,일반용,63635634
1229,1369,239,세종,2022-11,9.4,1010.8,1021.7,7.7,65.0,39.8,1.0,55.92,0.0,10.8,2022,11,8.6,0.0,세종특별자치시,세종시,일반용,62873727
1230,1370,239,세종,2022-12,-2.4,1014.0,1025.5,3.4,64.0,19.0,1.1,50.98,0.0,-0.3,2022,12,20.4,0.0,세종특별자치시,세종시,일반용,75647634
1231,1371,239,세종,2023-01,-1.2,1013.8,1025.2,3.8,63.0,26.3,1.3,58.12,0.0,0.5,2023,1,19.2,0.0,세종특별자치시,세종시,일반용,87157745
1232,1372,239,세종,2023-02,2.0,1014.9,1026.2,4.2,61.0,4.1,1.4,55.63,0.0,5.8,2023,2,16.0,0.0,세종특별자치시,세종시,일반용,79339437
1233,1373,239,세종,2023-03,9.6,1009.4,1020.3,5.6,48.0,18.5,1.6,62.87,0.0,15.1,2023,3,8.4,0.0,세종특별자치시,세종시,일반용,68608271
1234,1374,239,세종,2023-04,13.3,1004.2,1014.9,8.7,59.0,48.8,1.8,47.73,0.0,16.0,2023,4,4.699999999999999,0.0,세종특별자치시,세종시,일반용,63302403
1235,1375,239,세종,2023-05,18.5,1002.5,1013.0,13.5,66.0,194.2,1.4,47.77,0.0,22.6,2023,5,0.0,0.0,세종특별자치시,세종시,일반용,64277089
1236,1376,239,세종,2023-06,23.1,996.7,1006.9,19.5,71.0,112.6,1.5,49.82,0.0,28.4,2023,6,0.0,0.0,세종특별자치시,세종시,일반용,72503683
1237,1377,239,세종,2023-07,25.6,997.4,1007.5,27.5,85.0,866.5,1.3,31.18,0.0,28.2,2023,7,0.0,1.6000000000000014,세종특별자치시,세종시,일반용,83085928
1238,1378,239,세종,2023-08,26.7,995.2,1005.3,27.4,80.0,301.6,1.5,41.95,0.0,31.0,2023,8,0.0,2.6999999999999997,세종특별자치시,세종시,일반용,92957659
1239,1379,239,세종,2023-09,22.7,1002.6,1012.9,22.0,81.0,373.1,1.2,37.68,0.0,25.9,2023,9,0.0,0.0,세종특별자치시,세종시,일반용,86836613
1240,1380,239,세종,2023-10,14.8,1008.4,1019.1,12.1,74.0,5.3,1.2,56.78,0.0,17.4,2023,10,3.1999999999999997,0.0,세종특별자치시,세종시,일반용,70324207
1241,1381,239,세종,2023-11,7.6,1011.0,1022.0,7.9,68.0,40.0,1.6,51.53,0.0,8.4,2023,11,10.4,0.0,세종특별자치시,세종시,일반용,70128111
1242,1382,239,세종,2023-12,2.3,1013.7,1025.0,6.0,75.0,112.3,1.4,38.36,0.0,2.9,2023,12,15.7,0.0,세종특별자치시,세종시,일반용,80592802
1243,1383,239,세종,2024-01,0.1,1014.3,1025.7,4.6,72.0,42.5,1.3,42.15,0.0,0.7,2024,1,17.9,0.0,세종특별자치시,세종시,일반용,90221471
1244,1384,239,세종,2024-02,4.0,1013.2,1024.4,6.3,76.0,104.0,1.5,30.31,0.0,4.4,2024,2,14.0,0.0,세종특별자치시,세종시,일반용,85187643
1245,1385,239,세종,2024-03,7.0,1007.6,1018.6,6.2,62.0,48.8,1.8,50.62,0.0,8.3,2024,3,11.0,0.0,세종특별자치시,세종시,일반용,77989697
1246,1386,239,세종,2024-04,15.8,1003.1,1013.6,10.7,63.0,43.3,1.5,48.67,0.0,17.9,2024,4,2.1999999999999997,0.0,세종특별자치시,세종시,일반용,72460571
1247,1387,239,세종,2024-05,17.9,1002.7,1013.2,13.2,67.0,128.8,1.5,60.51,0.0,23.1,2024,5,0.1000000000000014,0.0,세종특별자치시,세종시,일반용,71354569
1248,1388,239,세종,2024-06,23.3,997.4,1007.6,18.3,67.0,104.3,1.3,59.71,0.0,29.0,2024,6,0.0,0.0,세종특별자치시,세종시,일반용,79302459
1249,1389,239,세종,2024-07,26.2,996.5,1006.6,28.1,83.0,542.1,1.5,27.04,0.0,29.7,2024,7,0.0,2.1999999999999997,세종특별자치시,세종시,일반용,92216635
1250,1390,239,세종,2024-08,28.1,996.9,1006.9,29.3,78.0,70.7,1.3,52.97,0.0,32.7,2024,8,0.0,4.100000000000001,세종특별자치시,세종시,일반용,102964688
1251,1391,239,세종,2024-09,25.2,1002.4,1012.6,24.6,77.0,232.1,1.4,47.95,0.0,29.1,2024,9,0.0,1.1999999999999993,세종특별자치시,세종시,일반용,98067220
1252,1392,239,세종,2024-10,15.7,1009.3,1019.9,14.7,83.0,97.1,1.1,34.58,0.0,17.7,2024,10,2.3000000000000007,0.0,세종특별자치시,세종시,일반용,81378047
1253,1393,239,세종,2024-11,9.5,1011.1,1022.1,8.8,72.0,43.1,1.2,53.9,0.0,9.6,2024,11,8.5,0.0,세종특별자치시,세종시,일반용,75650557
1254,1394,239,세종,2024-12,1.3,1012.7,1024.0,4.6,67.0,6.0,1.3,50.61,0.0,1.1,2024,12,16.7,0.0,세종특별자치시,세종시,일반용,87263953
